recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
176,Buffalo Chicken Egg Rolls,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2019/01/Buffalo-Chicken-Eggrolls-1-7.jpg,15 minutes,8 servings
177,"Jalapeno Popper ""Nachos""",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2019/01/Jalapeno-Popper-Nachos-13.jpg,15 minutes,8 servings
178,No Bake Peanut Butter Pie,"[""Beat cream cheese and confectioners' sugar together in a medium bowl."", ""Mix in Better 'n Peanut Butter and beat until smooth. Fold in whipped topping."", 'Spoon into graham cracker pie shell; cover, and refrigerate until firm, at least 2-3 hours.', 'Drizzle with chocolate syrup before serving.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/03/Peanut-Butter-Pie-1.jpg,10 minutes,12 servings
179,Buffalo Chicken Dip,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2010/02/Slow-Cooker-Buffalo-Chicken-Dip-5.jpg,5 minutes,9 servings
180,Fish Florentine,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2019/01/Fish-Florentine-10.jpg,5 minutes,4 servings
181,King Crab Cauliflower Fried Rice,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2017/06/Crab-Fried-Cauliflower-Rice-1-4.jpg,20 minutes,4 servings
182,Red Lentil Soup,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2019/01/Lentil-Turmeric-Soup-4.jpg,5 minutes,8 servings
183,Cheesy Rotisserie Chicken Enchilada Skillet,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2019/01/Cheesy-Rotisserie-Chicken-Enchilada-Skillet-4.jpg,10 minutes,4 servings
184,Classic Egg Salad,['Combine all the ingredients and refrigerate until ready to eat.'],['American'],https://www.skinnytaste.com/wp-content/uploads/2019/01/egg-salad-4.jpg,5 minutes,4 servings
185,Best Skinny Eggplant Rollatini with Spinach,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2013/09/eggplant-rollatini-1-3.jpg,15 minutes,5 servings
186,Turmeric Golden Milk Popsicles,"['Place all the ingredients in a blender and blend until smooth. Strain.', 'Pour the mixture into popsicle molds and freeze 1 hour. Insert the sticks and freeze until solid, about 4 hours more.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/06/Turmeric-Golden-Popsicles-1-2.jpg,300 minutes,6 servings
187,Union Cantina Lobster Tacos,"['For the Lime roasted poblano cream, place all in food processor until blended well.', 'Season chilled lobster meat with old bay and fresh ground black pepper, to taste.', 'Heat the tortillas directly over the flame.', 'To assemble, top each tortilla with 1/2 oz avocado, 1 tablespoon pico de gallo, 2 1/2 oz lobster meat, 1 tsp of poblano cream and garnish with cilantro or micro greens.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2017/06/union-cantina-lobster-tacos-1.jpg,15 minutes,4 servings
188,Spicy Breakfast Fajitas with Eggs and Guacamole,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2017/06/breakfast-fajita-with-sunny-side-egg-1-3.jpg,20 minutes,6 fajitas
189,Lobster Cobb Salad,"['Combine the first 4 ingredients for the vinaigrette in a small bowl and whisk well, add onions and set aside.', 'Cut the lobster into large chunks. Place 1 cup greens in each bowl and top with lobster, avocado, eggs, bacon, tomatoes and corn. Drizzle 2 1/2 tbsp vinaigrette over each salad and enjoy.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/06/Lobster-Cobb-3.jpg,20 minutes,2 servings
190,Chicken and Mushrooms in a Garlic White Wine Sauce,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2011/03/chicken-mushrooms-1.jpg,5 minutes,4 servings
191,Taco Stuffed Zucchini Boats,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2013/07/Turkey-Taco-Zucchini-Boats-1-7.jpg,15 minutes,4 servings
192,Grilled Bruschetta Chicken,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2015/05/bruscetta-chicken-1-4.jpg,5 minutes,4 servings
193,The Best Enchilada Sauce Recipe,"['Heat a saucepan over medium heat, add the oil and garlic; saute until golden, about 1 minute. Add the chicken broth, tomato sauce, chipotle chiles, hot chili powder, cumin and salt and pepper, to taste. Bring to a boil then reduce the heat to low and simmer, uncovered for 7-10 minutes. Set aside until ready to use. Makes 4 cups.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/The-Best-Enchilada-Sauce-Recipe-1.jpg,5 minutes,16 servings
194,Turkey Enchilada Stuffed Poblanos Rellenos,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Turkey-Enchilada-Stuffed-Poblanos-Rellenos-1-6.jpg,10 minutes,4 servings
195,Enchilada Chicken Roll-Ups,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Danielle-Chicken-Enchilada-Roll-Ups.jpg,10 minutes,6 servings
196,Turmeric Braised Chicken with Golden Beets and Leeks,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Turmeric-Braised-Chicken-with-Golden-Beets-and-Leeks-1-4.jpg,80 minutes,4 servings
197,"Gluten-Free, Dairy-Free, Blueberry Oatmeal Muffins",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Gluten-Free-Dairy-Free-Blueberry-Oatmeal-Muffins-1-5.jpg,60 minutes,12 servings
198,Parmesan Crusted Delicata Squash,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Parmesan-Crusted-Delicata-Squash-1.jpg,30 minutes,2 servings
199,Philly Cheesesteak Stuffed Portobello Mushrooms,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Philly-Cheesesteak-Stuffed-Portobello-Mushrooms-1-6.jpg,30 minutes,4 servings
200,Brussels Sprouts and Sausage Parsnip Spiralized Pasta,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2016/10/Brussels-Sprouts-and-Sausage-Parsnip-Spiralized-Pasta-2.jpg,10 minutes,2 Servings
201,Chicken Pesto Bake,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2012/09/Chicken-Pesto-Bake-1-2.jpg,10 minutes,4 Servings
202,Stuffed Turkey Breasts with Butternut Squash and Figs,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2014/10/Butternut-Squash-and-Fig-Stuffed-Turkey-Breast.jpg,45 minutes,4 Servings
203,Waffled Crab Cakes,"['In a large bowl, combine the panko crumbs, egg, mayonnaise, dijon, chives, parsley, lemon juice, Old Bay, paprika, tabasco, salt and pepper. Mix well, then fold in crab meat, careful not to over mix.', 'Gently shape into round, flattened patties with your hands, about 1/2 cup each. Makes 4 patties.', 'Heat the waffle iron on high, spray with oil.', 'Place one in the center and close gently, cook until the edges are golden, about 2 1/2 to 3 minutes.', 'Serve with lemon wedges.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Waffled-Crab-Cake-1.jpg,30 minutes,4 servings
204,Chickpea Avocado Salad,"['Divide the lettuce, chickpeas, cucumbers, tomatoes and avocado in two bowls.', 'Season with salt and pepper to taste and drizzle each with olive oil and vinegar or lemon juice.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Chickpea-Avocado-Salad-1-2.jpg,15 minutes,2 servings
205,Instant Pot One-Pot Spaghetti with Meat Sauce,"['Press saute on the Instant Pot. When hot add the turkey and salt and cook, breaking up about 3 minutes.', 'Add the onions, and garlic and cook until softened, 3 to 4 minutes.', 'Add the Pomodoro sauce, water and spaghetti (broken in half), making sure the liquid covers everything without stirring.', 'Cover and cook on high pressure 9 minutes.', 'Quick release so the pasta doesnt continue cooking, and serve topped with grated cheese if desired!']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Instant-Pot-One-Pot-Spaghetti-with-Meat-Sauce-1-2-1.jpg,5 minutes,5 servings
206,Delightfully Baked Apples,"['Preheat oven to 350°F.', 'Cut apples in half and remove core and seeds with a small pairing knife or spoon.', 'In a small bowl combine butter, brown sugar, flour, oats and cinnamon. Spoon on top of the apple halves and sprinkle with cinnamon.', 'Place on a cookie sheet and bake in the oven for 30 minutes.', 'Serve warm with a scoop of ice cream if desired.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2010/09/Delightfully-Baked-Apples-1.jpg,5 minutes,4 servings
207,Chicken Parmesan in the Air Fryer,see later,"['American', 'Italian']",https://www.skinnytaste.com/wp-content/uploads/2017/09/Chicken-Parmesan-in-the-Air-Fryer-1.jpg,5 minutes,4 servings
208,Crispy Breaded Pork Chops in the Air Fryer,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Breaded-Pork-Chops-in-the-Air-Fryer-1-7.jpg,15 minutes,6
209,California Spicy Crab Stuffed Avocado,"['In a medium bowl, combine mayo, sriracha and chives.', 'Add crab meat and cucumber and chive and gently toss.', 'Cut the avocado open, remove pit and peel the skin or spoon the avocado out.', 'Fill the avocado halves equally with crab salad.', 'Top with furikake and drizzle with soy sauce.', '']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/08/California-Spicy-Crab-Stuffed-Avocado-1-2.jpg,10 minutes,2 servings
210,Air Fryer Beef Empanadas,"['Preheat the air fryer to 325F for 8 minutes. Spray the basket generously with cooking spray.', 'Place 2 tbsp of picadillo in the center of each disc. Fold in half and use a fork to seal the edges. Repeat with the remaining dough.', 'Whisk the egg whites with water, then brush the tops of the empanadas.', 'Bake 2 or 3 at a time in the air fryer 8 minutes, or until golden. Remove from heat and repeat with the remaining empanadas.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/09/Empanadas-1-6.jpg,10 minutes,8 servings
211,"Grilled Steak With Tomatoes, Red Onion and Balsamic",see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2011/05/Grilled-Steak-with-Balsamic-Tomatoes-1-2.jpg,30 minutes,8 servings
212,Colombian-Style Zucchini Rellenos,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/08/Colombian-Style-Zucchini-Relleno-1-3.jpg,35 minutes,4 servings
213,Grilled Garlic and Herb Chicken and Veggies,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/08/Grilled-Garlic-and-Herb-Chicken-and-Veggies-1-2.jpg,20 minutes,6 servings
214,Pickle Ham and Swiss Chicken Roll Ups (Cuban Chicken),see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/08/Pickle-Ham-and-Swiss-Chicken-Roll-Ups-Cubano-Chicken-1-8.jpg,10 minutes,4 servings
215,Instant Pot Chipotle Chicken Bowls with Cilantro Lime Quinoa,see later,"['American', 'Mexican']",https://www.skinnytaste.com/wp-content/uploads/2017/08/Chipotle-Chicken-Bowls-1.jpg,5 minutes,4 servings
216,Stuffed Bagel Balls,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/bagel-balls-1.jpg,40 minutes,4 servings
217,Mixed Berry Pie,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/berry-pie-1-7.jpg,15 minutes,4 Servings
218,Indian Shrimp Curry,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Indian-Shrimp-Curry-5.jpg,5 minutes,4 servings
219,Instant Pot Turkey Meatball and Ditalini Soup,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2018/02/Instant-Pot-Turkey-Meatball-and-Ditalini-Soup-1-21.jpg,20 minutes,6 servings
220,Czech Crepes with Berries and Cream,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2008/11/Czech-Crepes-1-4.jpg,5 minutes,6 Servings
221,Tostones (Twice Air Fried Plantains),see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2018/02/Tostones-1-3.jpg,5 minutes,2 servings
222,Dad's Creamy Cauliflower Soup,"['In a medium saucepan, make a roux by melting the butter on low heat.', 'Add the flour and stir about 2 minutes.', 'Add the chicken broth, onions and cauliflower and set heat to medium.', 'Bring to a boil, then cover and simmer over medium-low heat until vegetables are tender (about 20 minutes.)', 'Puree with an immersion blender until smooth. Season with salt and pepper.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2013/11/Cauliflower-Soup.jpg,30 minutes,4 servings
223,Cilantro Lime Shrimp,see later,['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2014/01/shrimp-cilantro-and-lime-recipe.jpg,10 minutes,6 servings
224,Easy Garlic Knots,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/easy-garlic-knots-1-3.jpg,10 minutes,8 servings
225,Cheese Stuffed Turkey Meatloaf Recipe,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/meatloaf-1-3.jpg,15 minutes,8 Servings
226,Cauliflower Rice Arancini,see later,"['American', 'Italian']",https://www.skinnytaste.com/wp-content/uploads/2018/01/cauliflower-rice-balls-low-carb-arancini-1-11.jpg,5 minutes,2 servings
227,Instant Pot Mashed Potatoes,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Instant-Pot-Mashed-Potatoes-1-5.jpg,10 minutes,6 servings
228,Easy Shredded Harrisa Chicken,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Harissa-Chicken-1-3.jpg,5 minutes,4 servings
229,Slow Cooker Chickpea Sweet Potato Stew,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Chickpea-Sweet-Potato-Stew-2.jpg,15 minutes,6 servings
230,Pollo in Potacchio (Braised Chicken with Tomatoes and Rosemary),see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2011/10/pollo-in-potacchio-1-2.jpg,10 minutes,10 servings
231,Baked Spaghetti Squash and Cheese,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2013/09/Baked-Spaghetti-Squash-and-Cheese-1.jpg,10 minutes,7 servings
232,Air Fryer Chicken Nuggets,"['Preheat air fryer to 400F for 8 minutes.', 'Put the olive oil in one bowl and the breadcrumbs, panko and parmesan cheese in another.', 'Season chicken with salt and pepper, then put in the bowl with the olive oil and mix well so the olive oil evenly coats all of the chicken.', 'Put a few chunks of chicken at a time into the breadcrumb mixture to coat, then on the basket.', 'Lightly spray the top with olive oil spray then air fry 8 minutes, turning halfway. Until golden.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Air-Fryer-Chicken-Nuggets-1-7.jpg,20 minutes,4 Servings
233,Super Moist Carrot Cake with Cream Cheese Frosting,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2010/03/Carrot-Cake-1-8.jpg,20 minutes,16 servings
234,Cajun Shrimp in Foil,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/03/Cajun-Shrimp-Foil-Packets-1.jpg,10 minutes,4 Servings
235,Easy Bagel Recipe,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/01/Easy-Bagel-Recipe-1.jpg,5 minutes,4 Servings
236,Smoked Salmon Pinwheels,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/smoked-salmon-pinwheels-1-2.jpg,20 minutes,4 servings
237,Chicken Rollatini with Spinach alla Parmigiana,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2011/04/chicken-rollatini-1.jpg,45 minutes,8 servings
238,Hot Cross Buns,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/hot-cross-buns-1-5.jpg,10 minutes,4 servings
239,Strawberry Crisp,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/strrawberry-crisp-1-3.jpg,15 minutes,8 servings
240,Tuna Salad Deviled Eggs,"['In a medium bowl combine the egg yolks with mayo and mash.', 'Add tuna, red onion and red wine vinegar.', 'Scoop heaping spoonfuls of the tuna salad into the 16 halved eggs. Garnish with chives.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/Tuna-Deviled-Eggs-1-2.jpg,20 minutes,4 servings
241,Easy Crust-less Spinach and Feta Pie,"['Preheat oven to 400.', 'Lightly spray a pie dish with cooking spray or your misto.', 'Mix spinach, scallions, dill, parsley, feta cheese, and spoon into the pie dish.', 'Sift flour and baking powder in a medium bowl.', 'Add remaining ingredients to the bowl and blend well. Pour into pie dish.', 'Bake 28 to 33 minutes or until knife comes out clean from the center. Let it stand at least 5 minutes before serving.']",['Mediterranean'],https://www.skinnytaste.com/wp-content/uploads/2013/03/Crustless-Spinach-Feta-Pie-1-3.jpg,10 minutes,6 servings
242,Crock Pot Corned Beef and Cabbage,"['In a 5-6 qt crock pot, place brisket, carrots, parsnips, pearl onions, parsley, bay leaves, peppercorns and 3 cups of water.', 'Cover and cook on high 4 hours.', 'Add cabbage, cook on high 1 hour 20 minutes more.', 'Remove meat, slice and serve with Cauliflower Puree or Buttermilk Mashed Potatoes. Enjoy!']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/03/crock-pot-corned-beef-and-cabbage.jpg,10 minutes,6 servings
243,Corned Turkey and Cabbage Dinner,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/Corned-Turkey-and-Cabbage-Dinner-11.jpg,15 minutes,8 servings
244,Whole Wheat Irish Soda Bread Muffins,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2014/03/Whole-Wheat-Irish-Soda-Bread-Muffins.jpg,25 minutes,12 servings
245,Blackened Scallops with Horseradish Sauce,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/03/blackened-scallops-1-4.jpg,15 minutes,4 servings
246,Chickpea Egg Salad,"['Toss all the ingredients in a medium bowl.', 'Serve or store in refrigerator for the week.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/Chickpea-Egg-Salad-1-5.jpg,5 minutes,4 servings
247,Breakfast Pizza Recipe,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2018/02/breakfast-pizza-1-6.jpg,30 minutes,4 servings
248,Chickpea Tuna Salad,"['Combine all the ingredients, adjust the vinegar and brine to your taste.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/Chickpea-Tuna-Salad-1.jpg,5 minutes,2 servings
249,Bangin Good Shrimp,see later,"['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2011/05/Banging-Good-Shrimp-1-4.jpg,15 minutes,4 servings
250,Meal Prep Breakfast Taco Scramble,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/meal-prep-breakfast-taco-1-2.jpg,60 minutes,4 servings
251,Makeover Spinach Gratin,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2011/10/Makeover-Spinach-Gratin-1-4.jpg,10 minutes,13 servings
252,Slow Cooker Chicken and Sausage Creole,"['Place all of ingredients in the slow cooker.', 'Cover and cook on low for 6-8 hours or high for 3-4 hours.', 'Shred the chicken and add it back to the slow cooker. Evenly distribute the creole among 6 bowls and top each with green onions. Serve alone or over brown rice.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2018/02/Heather-Creole-Chicken-2.jpg,360 minutes,6 servings
253,Roasted Brussels Sprouts and Butternut Squash,"['Preheat oven to 425F. Spray a large sheet pan with oil.', 'In a large bowl combine the brussels sprouts, butternut, thyme, olive oil, 3/4 teaspoon salt and pepper and arrange the vegetables onto the baking sheet in a single layer.', 'Bake 40 minutes, or until the vegetables are roasted and tender. Makes 4 cups']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/11/sheet-pan-roasted-brussels-sprouts-and-butternut-squash-1.jpg,10 minutes,6 servings
254,Skinny Garlic Mashed Potatoes,"['Put potatoes and garlic in a large pot with salt and enough water to cover. Bring to a boil.', 'Cover and reduce heat. Simmer for 20 minutes or until potatoes are tender.', 'Drain and return potatoes and garlic to pan. Add sour cream and remaining ingredients. Using a masher, mash until smooth.', 'Season with salt and pepper to taste.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2008/03/Skinny-Garlic-Mashed-Potatoes.jpg,15 minutes,5 servings
255,Bacon Parmesan Spaghetti Squash,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/11/roasted-spaghetti-squash-with-bacon-and-parmesan-1-2.jpg,5 minutes,6 servings
256,Sautéed Brussels Sprouts with Pancetta,"['With a large sharp knife, finely shred the brussels sprouts after thoroughly washing.', 'In a deep heavy saute pan, saute pancetta on medium-low heat until fat melts and pancetta becomes golden, about 5 minutes. Add olive oil and garlic and saute until golden. Add shredded brussels sprouts, salt and pepper to taste and saute on high heat for about 6 to 10 minutes, until tender crisp.', 'Makes about 7 cups.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2011/11/shredded-brussels-sprouts-with-pancetta-1-5.jpg,10 minutes,9 servings
257,Stuffed Sweet Potatoes Italian Style,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/11/sweet-potato-italian-1-2.jpg,10 minutes,4 servings
258,Instant Pot Bolognese,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/11/instant-pot-bolognese-1-8.jpg,15 minutes,10 servings
259,French Bread Pizza Mummies,"['Preheat the oven to 425F.', 'Cut the bread in half lengthwise, then cut each half crosswise in 2 pieces to give you 4 pieces total. Slice the cheese into strips.', 'Place the bread, cut side up on a baking sheet. Spread 1/4 cup of marinara sauce on each piece.', 'Place 2 slices of olives on each pizza to make eyes. Randomly lay out the mummy cheese strips over the sauce. Bake in the center rack until the cheese is melted and bubbling, and the bread is crisp, about 8 minutes.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2015/10/WholeWheatFrenchBreadMummyPizzas-2.jpg,15 minutes,4 Servings
260,Brussels Sprouts Gratin,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2014/11/brusselssproutsgratin.jpg,5 minutes,6 Servings
261,Air Fryer French Fries,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Air-Fryer-French-Fries-1.jpg,5 minutes,1 serving
262,Instant Pot Garlicky Cuban Pork,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Instant-Pot-Garlicky-Cuban-Pork-1-6.jpg,20 minutes,10 servings
263,Quick Beef Chili Recipe (Instant Pot or Stove Top),see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Instant-Pot-Beef-and-Beer-Chili-1-10.jpg,10 minutes,4 Servings
264,Easy No-Cook Salsa Recipe,"[""Place everything in the chopper of food processor and pulse a few times until combined and chunky. Don't over process.""]",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Easy-Restaurant-Style-Salsa-1-2.jpg,5 minutes,4 Servings
265,Turkey Chili Stuffed Acorn Squash,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Turkey-Chili-Stuffed-Acorn-Squash-1.jpg,45 minutes,4 servings
266,Pork Chops with Dijon Herb Sauce,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2008/06/Dijon-Herb-Pork-Chops-5.jpg,30 minutes,4 servings
267,Chicken Marsala Meatballs,see later,"['American', 'Italian']",https://www.skinnytaste.com/wp-content/uploads/2017/10/Chicken-Marsala-Meatballs-1-3.jpg,10 minutes,5 servings
268,One-Pot Spaghetti and Meat Sauce (Stove-Top recipe),"['Heat a large pot or Dutch oven over high heat.', 'When hot add the beef and salt and cook, breaking up about 3 minutes.', 'Add the onions, and garlic and cook until softened, 3 to 4 minutes.', 'Add the crushed tomatoes, black pepper, water and basil and stir, add the spaghetti, making sure the liquid covers everything without stirring.', 'Cover and cook medium-low heat until the water is absorbed and the pasta is cooked, about 17 minutes.', 'Serve topped with grated cheese if desired!']","['American', 'Italian']",https://www.skinnytaste.com/wp-content/uploads/2017/10/One-Pot-Spaghetti-and-Meat-Sauce-1-2.jpg,5 minutes,5 servings
269,Pumpkin Mac and Cheese with Roasted Veggies,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Pumpkin-Mac-and-Cheese-with-Roasted-Veggies-1-4.jpg,50 minutes,8 Servings
270,Goat Cheese Herb Omelet with Lox,"['In a small bowl beat the eggs, chive, add salt and pepper.', 'Heat a medium nonstick skillet over medium-low heat. Spray with oil and pour the eggs. Cook until they set, about 2 to 3 minutes then top with goat cheese, then transfer to a plate. Top with sliced tomato, lox, red onion, capers, parsley and chives.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Open-Faced-Omelet-with-Lox-1-2.jpg,5 minutes,1 Serving
271,Asparagus and Green Lentils with Poached Egg,see later,['American'],https://www.skinnytaste.com/wp-content/uploads/2017/05/Asparagus-and-Green-Lentils-with-Poached-Egg-1-7.jpg,30 minutes,4 Servings
272,Instant Pot Chicken Cacciatore,see later,['Italian'],https://www.skinnytaste.com/wp-content/uploads/2017/10/Instant-Pot-Chicken-Cacciotore-1-3.jpg,10 minutes,4 servings
